,Difference
中联部,-0.00021936545814489213
芝加哥大学,-0.00021937411399790215
商铺,-0.00021948569495731986
莫里森,-0.00021961097512752817
独行,-0.00021962620685336197
军购,-0.00021962750828233567
拉夫罗夫,-0.00021977111210154762
偏离,-0.00021984355372358473
不治恐,-0.00021992835198143536
腠理,-0.00021992835198143536
叫喊,-0.0002199300576337533
枪爆,-0.00022008628261732397
政要,-0.0002201024552986858
施政,-0.00022010722083238524
瞒天过海,-0.000220377204317538
野心,-0.00022053079678248881
推土机,-0.00022057471711908397
何曾,-0.00022058792301807843
近三年,-0.00022066541984033222
使用费,-0.00022072502833667026
老年人,-0.0002207402217822263
愚不可及,-0.0002210132509025726
看着,-0.00022102080108501743
时不时,-0.0002210462372096638
倡导者,-0.00022109958645552
知之深,-0.00022132285219138756
行之力,-0.00022132285219138756
行愈达,-0.00022132285219138756
知愈进,-0.00022132285219138756
新闻周刊,-0.00022133774658235654
越能,-0.000221429742592835
躁动,-0.00022148776074891517
布什,-0.0002214945080785279
乌镇,-0.0002215617437281981
殷切,-0.00022168034218156737
乱扣帽子,-0.0002216820743473498
正使,-0.00022178330182240894
与其说,-0.00022180956954102288
董云裳,-0.00022186004308287418
京都,-0.00022204023026031823
当事人,-0.0002220552909263071
黑奴,-0.0002221938223835187
以来,-0.0002222011394152441
银幕,-0.00022231619400335393
恰如,-0.00022237880423580205
词语,-0.00022238234945429571
绳之以法,-0.00022238769835485943
享乐,-0.00022240979167963978
恢弘,-0.00022245123927438514
贸然,-0.0002224522279448477
勇毅,-0.00022249736412328393
洽谈,-0.0002225780915011206
基本特征,-0.00022260711812811075
非常低,-0.0002226280195003565
以至于,-0.0002227535986094823
卫生部门,-0.00022277109245568693
支离破碎,-0.00022287247294129503
作答,-0.00022295788015215865
爆发式,-0.0002230256408326635
大批,-0.00022303195841854657
福克斯,-0.00022304187300354136
自知,-0.00022307260083151366
判处,-0.00022308327132736626
上瘾,-0.00022313531958142438
暗杀,-0.00022322517697921418
衍变,-0.0002235035402265629
基本原理,-0.00022352190462915491
共同体,-0.00022359679062421665
长期性,-0.00022366857963047098
紧急情况,-0.00022369390923082256
采取相应,-0.00022388351210745437
不可逾越,-0.00022390728355419949
滞胀,-0.00022398374628178073
使节,-0.0002240130743721757
相提并论,-0.00022404145601401644
磁效应,-0.00022408960855626695
源头活水,-0.00022413180311881768
洗白,-0.00022417950019233218
成绩单,-0.00022427799621111625
名誉,-0.00022442433527016304
闭口,-0.00022444730883930424
家国,-0.00022448413503413513
雄心,-0.00022449372489919368
必称,-0.0002244970685877698
赞同,-0.00022451873579277203
咽喉,-0.00022455245022938675
外部环境,-0.00022455890218655412
演奏,-0.00022457055295951279
公约数,-0.0002246152834739565
互商,-0.00022465582133821704
共同富裕,-0.00022466626515954747
无核区,-0.00022470409506505185
毛泽东,-0.00022470583536890085
根植,-0.00022472525735056306
香港回归,-0.00022474034541706465
苦头,-0.00022479723529997847
能量棒,-0.00022481333613943565
约翰斯,-0.0002249693514711507
欠债,-0.00022497382021470727
天天,-0.0002250156781247665
大多数,-0.00022504748825685848
外界压力,-0.00022507450616281345
监视,-0.00022519419419859472
入侵,-0.00022520745970155704
弥天大谎,-0.00022524565887048755
保护局,-0.00022527117070488713
生死存亡,-0.00022530352383036108
直言不讳,-0.00022532350815435143
造势,-0.00022532563709914993
紧密联系,-0.00022533680103223775
万多家,-0.0002253496379629425
数千万,-0.0002254014421981825
有毒,-0.00022551749229655387
350,-0.00022575752243349814
169,-0.00022586889338059194
做到,-0.00022589939121990337
制造商,-0.00022601727870249052
驱散,-0.00022605065792683096
分离,-0.0002261546267725784
卫道士,-0.00022616158878694813
此时,-0.00022621553396585812
法规,-0.00022629002605832876
土著居民,-0.00022636730607873755
追逐,-0.00022643281070863918
伦理,-0.00022644510651694073
就让,-0.000226447646814262
变为,-0.0002264780360926347
科研机构,-0.00022649001445779695
正事,-0.00022657650701117532
多晶硅,-0.0002265840419879242
房产,-0.00022660989049715243
涓涓细流,-0.0002266413862494837
安全感,-0.00022668471612612335
还给,-0.0002267686996499923
低效,-0.00022687446816694665
第一线,-0.0002269416562396528
外交部门,-0.00022703380779309562
撕破,-0.00022706558564955195
行动,-0.00022709883984118294
人家,-0.00022722216579886445
铁路,-0.0002272580524907326
受新冠,-0.0002272997295814622
美国纽约大学,-0.00022733788920790157
打起,-0.00022733836627477272
汲取,-0.0002273994289825232
潜艇,-0.00022741117670182974
各州,-0.00022742257374109182
2400,-0.00022748571611705108
相联,-0.00022748952922062803
小丑,-0.00022755989055171913
泥淖,-0.00022766330178400373
和平统一,-0.0002276756816477526
第四十六,-0.00022767976110654639
努里,-0.00022769744086015018
海洋环境,-0.00022779452182636572
民意基础,-0.00022788749205135807
休戚相关,-0.00022798022212311967
走路,-0.0002280555471297443
克森,-0.00022816983479767984
停留,-0.0002281971592913612
植被,-0.0002281982335007279
半年,-0.00022831509901469362
不畏,-0.00022846780089292727
如获至宝,-0.00022851377976395242
研究生,-0.00022860217002259423
不来,-0.00022860300338738756
期限内,-0.0002286226172792758
不应,-0.00022866462707889505
逃离,-0.00022868201709451105
斯德哥尔摩,-0.00022869183659713268
一去不返,-0.00022875196954488708
活生生,-0.00022876005797546842
有悖于,-0.00022876183028659475
标题,-0.0002288167306130017
一刻,-0.00022898071000398843
展现,-0.00022905174943988783
追踪,-0.0002290701685261014
痛斥,-0.00022913706997718594
数往知来,-0.00022924486555024763
穆斯林,-0.000229267689684652
曾以,-0.00022928828947591277
产物,-0.0002293372519864536
袭击,-0.00022936816844248194
动不动,-0.0002294590171284036
国之力,-0.00022948115362917293
谎话,-0.0002295025038529071
之战,-0.00022955728933250476
病态,-0.00022963125227192917
膨胀,-0.00022963696529059412
6000,-0.0002298114583978685
该法,-0.0002299256536943703
震天响,-0.00023000047918697412
106,-0.00023011888083715866
首位,-0.0002301225427873817
想同,-0.00023012315043819932
屈从,-0.00023031112293537634
总裁,-0.00023038370560087246
省区,-0.0002304717708086327
戈斯廷,-0.00023048911004323929
卫生法,-0.00023048911004323929
受害,-0.000230575394617674
灰溜溜,-0.00023062137983540263
数以千计,-0.0002306383010263208
不用说,-0.00023068936890658251
数典忘祖,-0.00023072730022225514
落到实处,-0.0002307890568365382
令人信服,-0.00023086039570295672
双输,-0.00023104536411557768
学生,-0.00023133524579639912
从不,-0.00023136252639317713
弱势群体,-0.0002314436770144435
暗示,-0.00023149393716215646
黏合剂,-0.00023157491281446566
其他人,-0.00023163599200903611
一有,-0.00023177732515607943
人群,-0.0002318987215891881
动乱,-0.00023195916626320503
坐不住,-0.00023198938771551488
诺萨,-0.00023203493016124333
埃斯皮,-0.00023203493016124333
塔拉,-0.0002320882010345791
安德烈,-0.00023216716576243283
五大类,-0.00023218627710174002
转运,-0.00023228835051831493
不约而同,-0.0002323300791104788
烧饼,-0.00023244084637183995
战火,-0.00023250348588019085
奋斗,-0.00023262812210125936
第四十八届,-0.0002326357814923325
州长,-0.00023263946386832286
货币政策,-0.00023275260142467734
奇迹般地,-0.00023290836396510907
遵守,-0.00023297558304160746
通缉,-0.00023309709009484243
人力资源,-0.00023318578507302803
金融中心,-0.00023330818849251006
品种,-0.00023330941313233315
对外经贸,-0.00023332852777293534
产量,-0.00023352823780492204
86,-0.0002335585610893988
比较突出,-0.00023359629290289034
有意,-0.00023359919356941464
测序,-0.0002336138330325397
即便如此,-0.00023362875763040394
熟视无睹,-0.00023364932074541747
小组,-0.0002336976476644118
曾于,-0.00023374042643841078
美国共和党,-0.00023374604339538462
指鹿为马,-0.00023377722198463725
明文,-0.00023380679425443864
援港,-0.00023380869285932287
世界银行,-0.0002338463952410209
冷面,-0.00023398528432681527
谈好,-0.00023409017755075148
开年,-0.0002341122432255
3300,-0.00023422052650252917
关涉,-0.0002342596453042567
一出,-0.00023427299456364997
加大力度,-0.00023436724902218802
明显增加,-0.00023438348282065337
偏差,-0.00023440179682688423
挑唆,-0.00023447168206034295
倚仗,-0.00023448215775106996
岂容,-0.00023452601130274572
失信,-0.00023461178930103097
养老院,-0.00023461779508753396
德国总理,-0.00023472799355300571
企业倒闭,-0.00023476167403918398
名人,-0.00023497374108771116
自毁,-0.00023501285116241818
外露,-0.00023501614617840936
军火商,-0.0002351750044629411
240,-0.00023527620820893943
多党合作,-0.00023533256531122368
考虑,-0.00023534577009031842
风物长宜放眼量,-0.00023541488217904014
无德,-0.00023546860538990665
对朝,-0.0002354692516924185
知耻,-0.00023548795470959726
里克,-0.00023563690370488393
人逆,-0.0002358679432655561
一看,-0.00023598004127364265
方向性,-0.00023607537724315225
不在意,-0.0002361022677476614
作过,-0.00023612101189853614
助力,-0.00023619856698481431
荣誉,-0.00023622365252477069
清理,-0.00023622957461773172
置喙,-0.00023625766055186003
扫地,-0.000236358715605676
特区,-0.00023664012309073017
反暴恐,-0.00023672729574954185
海峡两岸,-0.00023674726314502122
定罪,-0.00023684356739326625
身上,-0.00023691324635589158
新闻网,-0.0002370244612843641
划时代,-0.00023704382167866956
福奇,-0.00023716807720707765
诉讼,-0.00023728564717969786
连其,-0.00023732142948772755
玩法,-0.0002374574207606287
克制,-0.00023750261581484823
原著,-0.00023754500325073722
风雨同舟,-0.0002375566328688525
调取,-0.00023768071953686752
跟不上,-0.00023774317270961238
千遍,-0.0002379629015844485
嗓门,-0.00023799048073207062
本该,-0.00023808027357029532
决策层,-0.00023816623432165713
破灭,-0.00023816854587564387
万邦,-0.00023818883589059862
分析,-0.000238369903648495
商学院,-0.00023848393774769208
多枚,-0.00023852926274113396
始终不变,-0.00023859425101131556
惯于,-0.00023865130579294583
南联盟,-0.00023873844537741204
筑牢,-0.00023883294091386816
疑点重重,-0.00023884174915225556
题材,-0.0002389940678954492
变长,-0.00023904382497243808
高新技术,-0.00023908343501722094
寒意,-0.00023911225038421454
享有,-0.00023915371304506915
明确,-0.0002392478606436134
吉林省,-0.00023927682427207688
违背规律,-0.00023928456437589704
全心全意,-0.00023942280254667155
7500,-0.00023981499092320997
哗然,-0.000239899596709913
协助,-0.0002399642809563269
欲念,-0.00023997779695592142
不绝于耳,-0.00024003377909168457
借题发挥,-0.00024024408609423954
坎普,-0.00024027250634618957
加油,-0.00024036053809084934
私产,-0.00024036569977382646
检视,-0.00024039751490471405
康涅狄格,-0.00024050373233187286
比上,-0.00024050558862262185
离开,-0.0002405449913235993
喜欢,-0.000240566811490424
说成,-0.00024064752191236925
爱港,-0.00024066433881596394
外国人,-0.00024068903014343165
仓促,-0.00024080420709920213
迟到,-0.0002408356056284729
这套,-0.00024088644513484307
收拾,-0.0002409788393085777
担忧,-0.00024099528161434808
出自,-0.00024100721461216428
新设,-0.00024106997976946283
祸心,-0.00024119613522819583
顺之则昌,-0.00024120438366157497
逆之则,-0.00024120438366157497
发声,-0.00024126621821645875
布鲁金斯,-0.00024131897091244422
填平,-0.0002414629665039811
强取豪夺,-0.00024150809502500062
设障,-0.00024150988012079083
哈维,-0.0002416888291754262
2023,-0.00024177421657239011
宁肯,-0.00024181365540582042
限度,-0.0002418532032818769
男子,-0.00024188137924424522
争论不休,-0.00024204498298510566
泛滥成灾,-0.00024226272615129646
继续,-0.00024230239994092392
名头,-0.0002423528712348218
150,-0.00024237838579780333
长矛,-0.00024241611589648397
附加值,-0.00024249400821053373
卓越贡献,-0.00024258048913203208
目录,-0.00024264311118238298
取经,-0.00024264815232965913
极化,-0.00024266296382059564
惩治,-0.00024271098441328332
说到做到,-0.00024273351571651406
新规,-0.00024275966620989752
捐款,-0.0002428268119888128
釜底抽薪,-0.0002428348482564846
堂吉诃德,-0.00024290979689506063
亲王,-0.000242961387197324
围猎,-0.00024299332785897196
远见,-0.0002430595466137587
五花八门,-0.00024316087351680988
出大,-0.0002432213406616946
沮丧,-0.00024323250046150516
攀升,-0.0002432488449835477
外资银行,-0.00024335493072141467
揭牌,-0.00024338696336629836
邪路,-0.00024342096399941382
尸袋,-0.00024360445648311302
四不一,-0.00024367847373706875
处以,-0.0002436931511455638
翻天覆地,-0.00024371635238005433
知道,-0.00024372004140705227
日到,-0.0002437503588128026
17,-0.00024377842097544856
自恃,-0.00024381195414583426
称新冠,-0.00024385758308951904
推开,-0.0002439740359765038
不乱,-0.00024406123341282163
违约,-0.00024410298966157234
一声,-0.00024412542703187873
萧条,-0.0002441781680209577
加密,-0.00024422767325499377
坐视不理,-0.00024441225938548873
互释,-0.0002445717690455941
耶娃,-0.00024463162289906114
耳畔,-0.00024469337771871344
青山,-0.0002447077779414727
痛点,-0.0002447238924310195
稳步增长,-0.0002447463065659793
恶行,-0.00024485609025953216
巧取豪夺,-0.0002448758418702175
傀儡,-0.0002448795766953614
陡增,-0.00024506813570402514
不解,-0.0002452163439122481
美中,-0.00024531858507715167
挑事,-0.00024540187581571516
自重,-0.0002454756516944333
起义,-0.000245479313320559
美利坚合众国,-0.00024559160086893786
德曼,-0.000245598946940094
艰苦,-0.00024561310223404994
千疮百孔,-0.00024575640104781477
光明大道,-0.00024578318648372035
莫夫,-0.0002459606193697295
阿利,-0.0002459606193697295
凭空,-0.0002459717397144124
顽疾,-0.00024601116681764105
经济社会,-0.0002460442325293297
境外,-0.0002461253766810076
高尚,-0.00024646140316040606
外空,-0.00024658796519654274
越有,-0.0002466133886236573
台后,-0.0002466563106021501
无休无止,-0.00024667714512075043
上犯,-0.00024672427596899704
祸患,-0.00024672759565704894
地大,-0.00024674460366195074
混淆视听,-0.00024676894683036495
投入使用,-0.00024677610905426186
当量,-0.0002468075372193157
以防,-0.000246905930027674
进出口额,-0.00024694571997750854
无法弥补,-0.00024694674055744886
夹杂着,-0.0002469984419098465
八个,-0.00024707722102487555
中国化,-0.0002471355404708642
逆转,-0.0002471405342534501
彻底解决,-0.00024730981486501935
假期,-0.0002473638322771932
上游,-0.00024737230660027657
回顾,-0.00024738729074830234
稳定增长,-0.00024743929420269965
嚣张气焰,-0.0002474974569402624
这本,-0.00024760708464023173
嘉宾,-0.00024769236536275154
1500,-0.00024777242228536477
幻境,-0.00024804876278063136
美国联邦调查局,-0.000248072397936602
方程式,-0.00024817316221024895
遗弃,-0.00024834048430194924
